reference,collection_name,dataset_title,normal_cell_count,total_cell_count,author_cell_type,embedding,first_author,journal,year,doi,collection_url,explorer_url,tissue,disease,collection_id,collection_version_id,dataset_id,dataset_version_id,is_preprint,revised_at,visibility,organism,filter_normal,metric,save_scores,save_cluster_summary,save_annotation,h5ad_url,tissue_ontology_term_id,assay_ontology_term_id,cell_type_ontology_term_id,disease_ontology_term_id,development_stage_ontology_term_id,sex_ontology_term_id,is_primary_data,donor_id_count,tissue_ontology_summary,assay_ontology_summary,cell_type_ontology_summary,disease_ontology_summary,sex_ontology_summary,development_stage_summary
unk,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,Sncg - DLPFC: Seattle Alzheimer's Disease Atlas (SEA-AD),,24792,,,Gabitto,Nat Neurosci,2024.0,10.1038/s41593-024-01774-5,https://cellxgene.cziscience.com/collections/1ca90a2d-2943-483d-b678-b809bf464c30,https://cellxgene.cziscience.com/e/b1d37bbd-9ae4-4404-b2f9-f2fe66750e4e.cxg/,dorsolateral prefrontal cortex,dementia | normal,1ca90a2d-2943-483d-b678-b809bf464c30,ac990e34-0402-4ca5-9f5d-3e8ed38ca4fe,b1d37bbd-9ae4-4404-b2f9-f2fe66750e4e,e6e74dde-2953-4691-86f8-6806c6d8f3b6,False,,PUBLIC,Homo sapiens,True,euclidean,True,True,True,https://datasets.cellxgene.cziscience.com/e6e74dde-2953-4691-86f8-6806c6d8f3b6.h5ad,UBERON:0009834,,,MONDO:0001627 | PATO:0000461,,,,,,,,,,
unk,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,L6 CT - DLPFC: Seattle Alzheimer's Disease Atlas (SEA-AD),,29343,,,Gabitto,Nat Neurosci,2024.0,10.1038/s41593-024-01774-5,https://cellxgene.cziscience.com/collections/1ca90a2d-2943-483d-b678-b809bf464c30,https://cellxgene.cziscience.com/e/a4e89c26-e8d4-4471-9b06-16a1405880f0.cxg/,dorsolateral prefrontal cortex,dementia | normal,1ca90a2d-2943-483d-b678-b809bf464c30,ac990e34-0402-4ca5-9f5d-3e8ed38ca4fe,a4e89c26-e8d4-4471-9b06-16a1405880f0,29f02ab8-ac06-45d6-b610-ad1161d58453,False,,PUBLIC,Homo sapiens,True,euclidean,True,True,True,https://datasets.cellxgene.cziscience.com/29f02ab8-ac06-45d6-b610-ad1161d58453.h5ad,UBERON:0009834,,,MONDO:0001627 | PATO:0000461,,,,,,,,,,
unk,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,Lamp5 Lhx6 - DLPFC: Seattle Alzheimer's Disease Atlas (SEA-AD),,22891,,,Gabitto,Nat Neurosci,2024.0,10.1038/s41593-024-01774-5,https://cellxgene.cziscience.com/collections/1ca90a2d-2943-483d-b678-b809bf464c30,https://cellxgene.cziscience.com/e/a190b2e9-3796-4785-9a2f-013e2a9a43e6.cxg/,dorsolateral prefrontal cortex,dementia | normal,1ca90a2d-2943-483d-b678-b809bf464c30,ac990e34-0402-4ca5-9f5d-3e8ed38ca4fe,a190b2e9-3796-4785-9a2f-013e2a9a43e6,4a582497-f8a8-480d-a085-64fa2887b2c2,False,,PUBLIC,Homo sapiens,True,euclidean,True,True,True,https://datasets.cellxgene.cziscience.com/4a582497-f8a8-480d-a085-64fa2887b2c2.h5ad,UBERON:0009834,,,MONDO:0001627 | PATO:0000461,,,,,,,,,,
unk,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,L4 IT - DLPFC: Seattle Alzheimer's Disease Atlas (SEA-AD),,81869,,,Gabitto,Nat Neurosci,2024.0,10.1038/s41593-024-01774-5,https://cellxgene.cziscience.com/collections/1ca90a2d-2943-483d-b678-b809bf464c30,https://cellxgene.cziscience.com/e/9ff9f9ba-016b-4cbb-8899-45dc20860b8b.cxg/,dorsolateral prefrontal cortex,dementia | normal,1ca90a2d-2943-483d-b678-b809bf464c30,ac990e34-0402-4ca5-9f5d-3e8ed38ca4fe,9ff9f9ba-016b-4cbb-8899-45dc20860b8b,5dbf014b-ac61-40a8-b836-8b56e55aa666,False,,PUBLIC,Homo sapiens,True,euclidean,True,True,True,https://datasets.cellxgene.cziscience.com/5dbf014b-ac61-40a8-b836-8b56e55aa666.h5ad,UBERON:0009834,,,MONDO:0001627 | PATO:0000461,,,,,,,,,,
unk,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,Oligodendrocyte - DLPFC: Seattle Alzheimer's Disease Atlas (SEA-AD),,145995,,,Gabitto,Nat Neurosci,2024.0,10.1038/s41593-024-01774-5,https://cellxgene.cziscience.com/collections/1ca90a2d-2943-483d-b678-b809bf464c30,https://cellxgene.cziscience.com/e/9940f951-3dc0-4579-bbb2-2392786e59a3.cxg/,dorsolateral prefrontal cortex,dementia | normal,1ca90a2d-2943-483d-b678-b809bf464c30,ac990e34-0402-4ca5-9f5d-3e8ed38ca4fe,9940f951-3dc0-4579-bbb2-2392786e59a3,d847bbb8-9be5-473c-9f3a-4af707a2cd05,False,,PUBLIC,Homo sapiens,True,euclidean,True,True,True,https://datasets.cellxgene.cziscience.com/d847bbb8-9be5-473c-9f3a-4af707a2cd05.h5ad,UBERON:0009834,,,MONDO:0001627 | PATO:0000461,,,,,,,,,,
unk,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,Astrocyte - DLPFC: Seattle Alzheimer's Disease Atlas (SEA-AD),,87444,,,Gabitto,Nat Neurosci,2024.0,10.1038/s41593-024-01774-5,https://cellxgene.cziscience.com/collections/1ca90a2d-2943-483d-b678-b809bf464c30,https://cellxgene.cziscience.com/e/74d584f0-74fc-482e-b944-e76f29c1ab85.cxg/,dorsolateral prefrontal cortex,dementia | normal,1ca90a2d-2943-483d-b678-b809bf464c30,ac990e34-0402-4ca5-9f5d-3e8ed38ca4fe,74d584f0-74fc-482e-b944-e76f29c1ab85,c4675fdb-f3d1-45f7-85b2-ab7e70f5e4a1,False,,PUBLIC,Homo sapiens,True,euclidean,True,True,True,https://datasets.cellxgene.cziscience.com/c4675fdb-f3d1-45f7-85b2-ab7e70f5e4a1.h5ad,UBERON:0009834,,,MONDO:0001627 | PATO:0000461,,,,,,,,,,
unk,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,Whole Taxonomy - DLPFC: Seattle Alzheimer's Disease Atlas (SEA-AD),,1395601,,,Gabitto,Nat Neurosci,2024.0,10.1038/s41593-024-01774-5,https://cellxgene.cziscience.com/collections/1ca90a2d-2943-483d-b678-b809bf464c30,https://cellxgene.cziscience.com/e/6f7fd0f1-a2ed-4ff1-80d3-33dde731cbc3.cxg/,dorsolateral prefrontal cortex,dementia | normal,1ca90a2d-2943-483d-b678-b809bf464c30,ac990e34-0402-4ca5-9f5d-3e8ed38ca4fe,6f7fd0f1-a2ed-4ff1-80d3-33dde731cbc3,c2b49431-9288-4d94-8ca5-f6723b72217e,False,,PUBLIC,Homo sapiens,True,euclidean,True,True,True,https://datasets.cellxgene.cziscience.com/c2b49431-9288-4d94-8ca5-f6723b72217e.h5ad,UBERON:0009834,,,MONDO:0001627 | PATO:0000461,,,,,,,,,,
unk,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,L5 ET - DLPFC: Seattle Alzheimer's Disease Atlas (SEA-AD),,4097,,,Gabitto,Nat Neurosci,2024.0,10.1038/s41593-024-01774-5,https://cellxgene.cziscience.com/collections/1ca90a2d-2943-483d-b678-b809bf464c30,https://cellxgene.cziscience.com/e/6cda07c7-5d7a-41ba-9799-5bb73da25a60.cxg/,dorsolateral prefrontal cortex,dementia | normal,1ca90a2d-2943-483d-b678-b809bf464c30,ac990e34-0402-4ca5-9f5d-3e8ed38ca4fe,6cda07c7-5d7a-41ba-9799-5bb73da25a60,0e107eec-5fe6-4eea-b2b3-e77b98fdfbad,False,,PUBLIC,Homo sapiens,True,euclidean,True,True,True,https://datasets.cellxgene.cziscience.com/0e107eec-5fe6-4eea-b2b3-e77b98fdfbad.h5ad,UBERON:0009834,,,MONDO:0001627 | PATO:0000461,,,,,,,,,,
unk,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,L2/3 IT - DLPFC: Seattle Alzheimer's Disease Atlas (SEA-AD),,341960,,,Gabitto,Nat Neurosci,2024.0,10.1038/s41593-024-01774-5,https://cellxgene.cziscience.com/collections/1ca90a2d-2943-483d-b678-b809bf464c30,https://cellxgene.cziscience.com/e/646e3e87-e46b-4b12-85b5-8d8589e26088.cxg/,dorsolateral prefrontal cortex,dementia | normal,1ca90a2d-2943-483d-b678-b809bf464c30,ac990e34-0402-4ca5-9f5d-3e8ed38ca4fe,646e3e87-e46b-4b12-85b5-8d8589e26088,76a28c5c-e70f-4b23-a072-51103e45f33c,False,,PUBLIC,Homo sapiens,True,euclidean,True,True,True,https://datasets.cellxgene.cziscience.com/76a28c5c-e70f-4b23-a072-51103e45f33c.h5ad,UBERON:0009834,,,MONDO:0001627 | PATO:0000461,,,,,,,,,,
unk,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,L6 IT - DLPFC: Seattle Alzheimer's Disease Atlas (SEA-AD),,47373,,,Gabitto,Nat Neurosci,2024.0,10.1038/s41593-024-01774-5,https://cellxgene.cziscience.com/collections/1ca90a2d-2943-483d-b678-b809bf464c30,https://cellxgene.cziscience.com/e/6437bc9c-16cb-46c8-8f79-9a7384a0212a.cxg/,dorsolateral prefrontal cortex,dementia | normal,1ca90a2d-2943-483d-b678-b809bf464c30,ac990e34-0402-4ca5-9f5d-3e8ed38ca4fe,6437bc9c-16cb-46c8-8f79-9a7384a0212a,b8dc7763-e917-42ae-ac8d-1d82e75aac24,False,,PUBLIC,Homo sapiens,True,euclidean,True,True,True,https://datasets.cellxgene.cziscience.com/b8dc7763-e917-42ae-ac8d-1d82e75aac24.h5ad,UBERON:0009834,,,MONDO:0001627 | PATO:0000461,,,,,,,,,,
