reference,collection_name,dataset_title,normal_cell_count,total_cell_count,author_cell_type,embedding,first_author,journal,year,doi,collection_url,explorer_url,tissue,disease,collection_id,collection_version_id,dataset_id,dataset_version_id,is_preprint,revised_at,visibility,organism,filter_normal,metric,save_scores,save_cluster_summary,save_annotation,h5ad_url,tissue_ontology_term_id,assay_ontology_term_id,cell_type_ontology_term_id,disease_ontology_term_id,development_stage_ontology_term_id,sex_ontology_term_id,is_primary_data,donor_id_count,tissue_ontology_summary,assay_ontology_summary,cell_type_ontology_summary,disease_ontology_summary,sex_ontology_summary,development_stage_summary
unk,HVS: Human variation study,VLMC - neocortex: Human variation study (HVS),637,637,,,Johansen,Science,2023.0,10.1126/science.adf2359,https://cellxgene.cziscience.com/collections/35928d1c-36fc-4f93-9a8d-0b921ab41745,https://cellxgene.cziscience.com/e/f9cfac8d-bff6-47a2-a1f6-503827d375f5.cxg/,neocortex,normal,35928d1c-36fc-4f93-9a8d-0b921ab41745,bfa09492-85f4-473e-bbae-cdf36c79fb21,f9cfac8d-bff6-47a2-a1f6-503827d375f5,900faaa3-adec-4fd9-81b0-1e90a2ab256f,False,,PUBLIC,Homo sapiens,True,euclidean,True,True,True,https://datasets.cellxgene.cziscience.com/900faaa3-adec-4fd9-81b0-1e90a2ab256f.h5ad,UBERON:0001950,EFO:0009922,CL:4023051,PATO:0000461,HsapDv:0000258,PATO:0000383 | PATO:0000384,True,59,UBERON:0001950: 637,EFO:0009922: 637,CL:4023051: 637,PATO:0000461: 637,PATO:0000384: 366; PATO:0000383: 271,adult stage: 637; 1-month-old stage: 0; 10-month-old stage: 0; 10-year-old stage: 0; 101-year-old stage: 0; 102-year-old stage: 0; 10th week post-fertilization stage: 0; 11-month-old stage: 0; 11-year-old stage: 0; 111-year-old stage: 0; 11th week post-fertilization stage: 0; 12-month-old stage: 0; 12-year-old stage: 0; 12th week post-fertilization stage: 0; 13-month-old stage: 0; 13-year-old stage: 0; 13th week post-fertilization stage: 0; 14-month-old stage: 0; 14-year-old stage: 0; 14th week post-fertilization stage: 0; 15-19 year-old: 0; 15-month-old stage: 0; 15-year-old stage: 0; 15th week post-fertilization stage: 0; 16-month-old stage: 0; 16-year-old stage: 0; 16th week post-fertilization stage: 0; 17-year-old stage: 0; 17th week post-fertilization stage: 0; 18-month-old stage: 0; 18-year-old stage: 0; 18th week post-fertilization stage: 0; 19-month-old stage: 0; 19-year-old stage: 0; 19th week post-fertilization stage: 0; 2-month-old stage: 0; 2-year-old stage: 0; 20-month-old stage: 0; 20-year-old stage: 0; 20th week post-fertilization stage: 0; 21-month-old stage: 0; 21-year-old stage: 0; 21st week post-fertilization stage: 0; 22-year-old stage: 0; 22nd week post-fertilization stage: 0; 23-year-old stage: 0; 23rd week post-fertilization stage: 0; 24-year-old stage: 0; 24th week post-fertilization stage: 0; 25-year-old stage: 0; 25th week post-fertilization stage: 0; 26-year-old stage: 0; 26th week post-fertilization stage: 0; 27-year-old stage: 0; 27th week post-fertilization stage: 0; 28-year-old stage: 0; 29-year-old stage: 0; 3-month-old stage: 0; 3-year-old stage: 0; 30-year-old stage: 0; 31-year-old stage: 0; 31st week post-fertilization stage: 0; 32-year-old stage: 0; 32nd week post-fertilization stage: 0; 33-year-old stage: 0; 1-year-old stage: 0; 33rd week post-fertilization stage: 0; 34-year-old stage: 0; 35-year-old stage: 0; 34th week post-fertilization stage: 0; 37-year-old stage: 0; 38-year-old stage: 0; 39-year-old stage: 0; 36-year-old stage: 0; 4-year-old stage: 0; 40-year-old stage: 0; 41-year-old stage: 0; 42-year-old stage: 0; 43-year-old stage: 0; 44-year-old stage: 0; 45-year-old stage: 0; 4-month-old stage: 0; 47-year-old stage: 0; 48-year-old stage: 0; 49-year-old stage: 0; 5-month-old stage: 0; 5-year-old stage: 0; 50-year-old stage: 0; 51-year-old stage: 0; 52-year-old stage: 0; 53-year-old stage: 0; 54-year-old stage: 0; 55-year-old stage: 0; 56-year-old stage: 0; 57-year-old stage: 0; 58-year-old stage: 0; 59-year-old stage: 0; 46-year-old stage: 0; 6-year-old stage: 0; 60-79 year-old stage: 0; 60-year-old stage: 0; 61-year-old stage: 0; 62-year-old stage: 0; 63-year-old stage: 0; 64-year-old stage: 0; 65-year-old stage: 0; 66-year-old stage: 0; 67-year-old stage: 0; 68-year-old stage: 0; 69-year-old stage: 0; 7-month-old stage: 0; 7-year-old stage: 0; 70-year-old stage: 0; 71-year-old stage: 0; 72-year-old stage: 0; 73-year-old stage: 0; 74-year-old stage: 0; 75-year-old stage: 0; 76-year-old stage: 0; 77-year-old stage: 0; 78-year-old stage: 0; 79-year-old stage: 0; 8-month-old stage: 0; 8-year-old stage: 0; 80 year-old and over stage: 0; 80-year-old stage: 0; 81-year-old stage: 0; 82-year-old stage: 0; 83-year-old stage: 0; 6-month-old stage: 0; 84-year-old stage: 0; 85-year-old stage: 0; 87-year-old stage: 0; 86-year-old stage: 0; 89-year-old stage: 0; 9-month-old stage: 0; 9-year-old stage: 0; 88-year-old stage: 0; 90-year-old stage: 0; 91-year-old stage: 0; 92-year-old stage: 0; 93-year-old stage: 0; 94-year-old stage: 0; 95-year-old stage: 0; 96-year-old stage: 0; 90 year-old and over stage: 0; 9th week post-fertilization stage: 0; Carnegie stage 01: 0; Carnegie stage 09: 0; Carnegie stage 10: 0; Carnegie stage 11: 0; Carnegie stage 12: 0; Carnegie stage 13: 0; Carnegie stage 14: 0; Carnegie stage 15: 0; Carnegie stage 16: 0; Carnegie stage 17: 0; Carnegie stage 18: 0; Carnegie stage 19: 0; Carnegie stage 20: 0; Carnegie stage 21: 0; 97-year-old stage: 0; Carnegie stage 22: 0; Carnegie stage 23: 0; blastula stage: 0; child stage (1-4 yo): 0; eighth LMP month stage: 0; eighth decade stage: 0; embryonic stage: 0; fifth LMP month stage: 0; fifth decade stage: 0; fourth LMP month stage: 0; fourth decade stage: 0; infant stage: 0; juvenile stage (5-14 yo): 0; late adult stage: 0; middle aged stage: 0; newborn stage (0-28 days): 0; ninth LMP month stage: 0; ninth decade stage: 0; nursing stage (0-11 months): 0; organogenesis stage: 0; pediatric stage: 0; postnatal stage: 0; prenatal stage: 0; prime adult stage: 0; seventh LMP month stage: 0; seventh decade stage: 0; sixth LMP month stage: 0; sixth decade stage: 0; tenth decade stage: 0; third decade stage: 0; unknown: 0; young adult stage: 0
unk,HVS: Human variation study,Astro - neocortex: Human variation study (HVS),16319,16319,,,Johansen,Science,2023.0,10.1126/science.adf2359,https://cellxgene.cziscience.com/collections/35928d1c-36fc-4f93-9a8d-0b921ab41745,https://cellxgene.cziscience.com/e/ea95cdd5-cf7e-4d5d-a0bd-032776d32ae5.cxg/,neocortex,normal,35928d1c-36fc-4f93-9a8d-0b921ab41745,bfa09492-85f4-473e-bbae-cdf36c79fb21,ea95cdd5-cf7e-4d5d-a0bd-032776d32ae5,ab88770a-7a74-4da5-a166-d68f02d644f2,False,,PUBLIC,Homo sapiens,True,euclidean,True,True,True,https://datasets.cellxgene.cziscience.com/ab88770a-7a74-4da5-a166-d68f02d644f2.h5ad,UBERON:0001950,EFO:0009922,CL:0002605,PATO:0000461,HsapDv:0000258,PATO:0000383 | PATO:0000384,True,78,"UBERON:0001950: 16,319","EFO:0009922: 16,319","CL:0002605: 16,319","PATO:0000461: 16,319","PATO:0000384: 9,088; PATO:0000383: 7,231","adult stage: 16,319; 1-month-old stage: 0; 10-month-old stage: 0; 10-year-old stage: 0; 101-year-old stage: 0; 102-year-old stage: 0; 10th week post-fertilization stage: 0; 11-month-old stage: 0; 11-year-old stage: 0; 111-year-old stage: 0; 11th week post-fertilization stage: 0; 12-month-old stage: 0; 12-year-old stage: 0; 12th week post-fertilization stage: 0; 13-month-old stage: 0; 13-year-old stage: 0; 13th week post-fertilization stage: 0; 14-month-old stage: 0; 14-year-old stage: 0; 14th week post-fertilization stage: 0; 15-19 year-old: 0; 15-month-old stage: 0; 15-year-old stage: 0; 15th week post-fertilization stage: 0; 16-month-old stage: 0; 16-year-old stage: 0; 16th week post-fertilization stage: 0; 17-year-old stage: 0; 17th week post-fertilization stage: 0; 18-month-old stage: 0; 18-year-old stage: 0; 18th week post-fertilization stage: 0; 19-month-old stage: 0; 19-year-old stage: 0; 19th week post-fertilization stage: 0; 2-month-old stage: 0; 2-year-old stage: 0; 20-month-old stage: 0; 20-year-old stage: 0; 20th week post-fertilization stage: 0; 21-month-old stage: 0; 21-year-old stage: 0; 21st week post-fertilization stage: 0; 22-year-old stage: 0; 22nd week post-fertilization stage: 0; 23-year-old stage: 0; 23rd week post-fertilization stage: 0; 24-year-old stage: 0; 24th week post-fertilization stage: 0; 25-year-old stage: 0; 25th week post-fertilization stage: 0; 26-year-old stage: 0; 26th week post-fertilization stage: 0; 27-year-old stage: 0; 27th week post-fertilization stage: 0; 28-year-old stage: 0; 29-year-old stage: 0; 3-month-old stage: 0; 3-year-old stage: 0; 30-year-old stage: 0; 31-year-old stage: 0; 31st week post-fertilization stage: 0; 32-year-old stage: 0; 32nd week post-fertilization stage: 0; 33-year-old stage: 0; 1-year-old stage: 0; 33rd week post-fertilization stage: 0; 34-year-old stage: 0; 35-year-old stage: 0; 34th week post-fertilization stage: 0; 37-year-old stage: 0; 38-year-old stage: 0; 39-year-old stage: 0; 36-year-old stage: 0; 4-year-old stage: 0; 40-year-old stage: 0; 41-year-old stage: 0; 42-year-old stage: 0; 43-year-old stage: 0; 44-year-old stage: 0; 45-year-old stage: 0; 4-month-old stage: 0; 47-year-old stage: 0; 48-year-old stage: 0; 49-year-old stage: 0; 5-month-old stage: 0; 5-year-old stage: 0; 50-year-old stage: 0; 51-year-old stage: 0; 52-year-old stage: 0; 53-year-old stage: 0; 54-year-old stage: 0; 55-year-old stage: 0; 56-year-old stage: 0; 57-year-old stage: 0; 58-year-old stage: 0; 59-year-old stage: 0; 46-year-old stage: 0; 6-year-old stage: 0; 60-79 year-old stage: 0; 60-year-old stage: 0; 61-year-old stage: 0; 62-year-old stage: 0; 63-year-old stage: 0; 64-year-old stage: 0; 65-year-old stage: 0; 66-year-old stage: 0; 67-year-old stage: 0; 68-year-old stage: 0; 69-year-old stage: 0; 7-month-old stage: 0; 7-year-old stage: 0; 70-year-old stage: 0; 71-year-old stage: 0; 72-year-old stage: 0; 73-year-old stage: 0; 74-year-old stage: 0; 75-year-old stage: 0; 76-year-old stage: 0; 77-year-old stage: 0; 78-year-old stage: 0; 79-year-old stage: 0; 8-month-old stage: 0; 8-year-old stage: 0; 80 year-old and over stage: 0; 80-year-old stage: 0; 81-year-old stage: 0; 82-year-old stage: 0; 83-year-old stage: 0; 6-month-old stage: 0; 84-year-old stage: 0; 85-year-old stage: 0; 87-year-old stage: 0; 86-year-old stage: 0; 89-year-old stage: 0; 9-month-old stage: 0; 9-year-old stage: 0; 88-year-old stage: 0; 90-year-old stage: 0; 91-year-old stage: 0; 92-year-old stage: 0; 93-year-old stage: 0; 94-year-old stage: 0; 95-year-old stage: 0; 96-year-old stage: 0; 90 year-old and over stage: 0; 9th week post-fertilization stage: 0; Carnegie stage 01: 0; Carnegie stage 09: 0; Carnegie stage 10: 0; Carnegie stage 11: 0; Carnegie stage 12: 0; Carnegie stage 13: 0; Carnegie stage 14: 0; Carnegie stage 15: 0; Carnegie stage 16: 0; Carnegie stage 17: 0; Carnegie stage 18: 0; Carnegie stage 19: 0; Carnegie stage 20: 0; Carnegie stage 21: 0; 97-year-old stage: 0; Carnegie stage 22: 0; Carnegie stage 23: 0; blastula stage: 0; child stage (1-4 yo): 0; eighth LMP month stage: 0; eighth decade stage: 0; embryonic stage: 0; fifth LMP month stage: 0; fifth decade stage: 0; fourth LMP month stage: 0; fourth decade stage: 0; infant stage: 0; juvenile stage (5-14 yo): 0; late adult stage: 0; middle aged stage: 0; newborn stage (0-28 days): 0; ninth LMP month stage: 0; ninth decade stage: 0; nursing stage (0-11 months): 0; organogenesis stage: 0; pediatric stage: 0; postnatal stage: 0; prenatal stage: 0; prime adult stage: 0; seventh LMP month stage: 0; seventh decade stage: 0; sixth LMP month stage: 0; sixth decade stage: 0; tenth decade stage: 0; third decade stage: 0; unknown: 0; young adult stage: 0"
unk,HVS: Human variation study,Oligo - neocortex: Human variation study (HVS),57855,57855,,,Johansen,Science,2023.0,10.1126/science.adf2359,https://cellxgene.cziscience.com/collections/35928d1c-36fc-4f93-9a8d-0b921ab41745,https://cellxgene.cziscience.com/e/e34f3f89-3a48-4173-a06a-9e9803f2e2b9.cxg/,neocortex,normal,35928d1c-36fc-4f93-9a8d-0b921ab41745,bfa09492-85f4-473e-bbae-cdf36c79fb21,e34f3f89-3a48-4173-a06a-9e9803f2e2b9,7b96819c-598c-47a1-9cea-f410fc0c37fa,False,,PUBLIC,Homo sapiens,True,euclidean,True,True,True,https://datasets.cellxgene.cziscience.com/7b96819c-598c-47a1-9cea-f410fc0c37fa.h5ad,UBERON:0001950,EFO:0009922,CL:0000128,PATO:0000461,HsapDv:0000258,PATO:0000383 | PATO:0000384,True,78,"UBERON:0001950: 57,855","EFO:0009922: 57,855","CL:0000128: 57,855","PATO:0000461: 57,855","PATO:0000384: 38,254; PATO:0000383: 19,601","adult stage: 57,855; 1-month-old stage: 0; 10-month-old stage: 0; 10-year-old stage: 0; 101-year-old stage: 0; 102-year-old stage: 0; 10th week post-fertilization stage: 0; 11-month-old stage: 0; 11-year-old stage: 0; 111-year-old stage: 0; 11th week post-fertilization stage: 0; 12-month-old stage: 0; 12-year-old stage: 0; 12th week post-fertilization stage: 0; 13-month-old stage: 0; 13-year-old stage: 0; 13th week post-fertilization stage: 0; 14-month-old stage: 0; 14-year-old stage: 0; 14th week post-fertilization stage: 0; 15-19 year-old: 0; 15-month-old stage: 0; 15-year-old stage: 0; 15th week post-fertilization stage: 0; 16-month-old stage: 0; 16-year-old stage: 0; 16th week post-fertilization stage: 0; 17-year-old stage: 0; 17th week post-fertilization stage: 0; 18-month-old stage: 0; 18-year-old stage: 0; 18th week post-fertilization stage: 0; 19-month-old stage: 0; 19-year-old stage: 0; 19th week post-fertilization stage: 0; 2-month-old stage: 0; 2-year-old stage: 0; 20-month-old stage: 0; 20-year-old stage: 0; 20th week post-fertilization stage: 0; 21-month-old stage: 0; 21-year-old stage: 0; 21st week post-fertilization stage: 0; 22-year-old stage: 0; 22nd week post-fertilization stage: 0; 23-year-old stage: 0; 23rd week post-fertilization stage: 0; 24-year-old stage: 0; 24th week post-fertilization stage: 0; 25-year-old stage: 0; 25th week post-fertilization stage: 0; 26-year-old stage: 0; 26th week post-fertilization stage: 0; 27-year-old stage: 0; 27th week post-fertilization stage: 0; 28-year-old stage: 0; 29-year-old stage: 0; 3-month-old stage: 0; 3-year-old stage: 0; 30-year-old stage: 0; 31-year-old stage: 0; 31st week post-fertilization stage: 0; 32-year-old stage: 0; 32nd week post-fertilization stage: 0; 33-year-old stage: 0; 1-year-old stage: 0; 33rd week post-fertilization stage: 0; 34-year-old stage: 0; 35-year-old stage: 0; 34th week post-fertilization stage: 0; 37-year-old stage: 0; 38-year-old stage: 0; 39-year-old stage: 0; 36-year-old stage: 0; 4-year-old stage: 0; 40-year-old stage: 0; 41-year-old stage: 0; 42-year-old stage: 0; 43-year-old stage: 0; 44-year-old stage: 0; 45-year-old stage: 0; 4-month-old stage: 0; 47-year-old stage: 0; 48-year-old stage: 0; 49-year-old stage: 0; 5-month-old stage: 0; 5-year-old stage: 0; 50-year-old stage: 0; 51-year-old stage: 0; 52-year-old stage: 0; 53-year-old stage: 0; 54-year-old stage: 0; 55-year-old stage: 0; 56-year-old stage: 0; 57-year-old stage: 0; 58-year-old stage: 0; 59-year-old stage: 0; 46-year-old stage: 0; 6-year-old stage: 0; 60-79 year-old stage: 0; 60-year-old stage: 0; 61-year-old stage: 0; 62-year-old stage: 0; 63-year-old stage: 0; 64-year-old stage: 0; 65-year-old stage: 0; 66-year-old stage: 0; 67-year-old stage: 0; 68-year-old stage: 0; 69-year-old stage: 0; 7-month-old stage: 0; 7-year-old stage: 0; 70-year-old stage: 0; 71-year-old stage: 0; 72-year-old stage: 0; 73-year-old stage: 0; 74-year-old stage: 0; 75-year-old stage: 0; 76-year-old stage: 0; 77-year-old stage: 0; 78-year-old stage: 0; 79-year-old stage: 0; 8-month-old stage: 0; 8-year-old stage: 0; 80 year-old and over stage: 0; 80-year-old stage: 0; 81-year-old stage: 0; 82-year-old stage: 0; 83-year-old stage: 0; 6-month-old stage: 0; 84-year-old stage: 0; 85-year-old stage: 0; 87-year-old stage: 0; 86-year-old stage: 0; 89-year-old stage: 0; 9-month-old stage: 0; 9-year-old stage: 0; 88-year-old stage: 0; 90-year-old stage: 0; 91-year-old stage: 0; 92-year-old stage: 0; 93-year-old stage: 0; 94-year-old stage: 0; 95-year-old stage: 0; 96-year-old stage: 0; 90 year-old and over stage: 0; 9th week post-fertilization stage: 0; Carnegie stage 01: 0; Carnegie stage 09: 0; Carnegie stage 10: 0; Carnegie stage 11: 0; Carnegie stage 12: 0; Carnegie stage 13: 0; Carnegie stage 14: 0; Carnegie stage 15: 0; Carnegie stage 16: 0; Carnegie stage 17: 0; Carnegie stage 18: 0; Carnegie stage 19: 0; Carnegie stage 20: 0; Carnegie stage 21: 0; 97-year-old stage: 0; Carnegie stage 22: 0; Carnegie stage 23: 0; blastula stage: 0; child stage (1-4 yo): 0; eighth LMP month stage: 0; eighth decade stage: 0; embryonic stage: 0; fifth LMP month stage: 0; fifth decade stage: 0; fourth LMP month stage: 0; fourth decade stage: 0; infant stage: 0; juvenile stage (5-14 yo): 0; late adult stage: 0; middle aged stage: 0; newborn stage (0-28 days): 0; ninth LMP month stage: 0; ninth decade stage: 0; nursing stage (0-11 months): 0; organogenesis stage: 0; pediatric stage: 0; postnatal stage: 0; prenatal stage: 0; prime adult stage: 0; seventh LMP month stage: 0; seventh decade stage: 0; sixth LMP month stage: 0; sixth decade stage: 0; tenth decade stage: 0; third decade stage: 0; unknown: 0; young adult stage: 0"
unk,HVS: Human variation study,Lamp5Lhx6 - neocortex: Human variation study (HVS),4683,4683,,,Johansen,Science,2023.0,10.1126/science.adf2359,https://cellxgene.cziscience.com/collections/35928d1c-36fc-4f93-9a8d-0b921ab41745,https://cellxgene.cziscience.com/e/e2a325e2-5633-4950-ae46-ebff70979e3b.cxg/,neocortex,normal,35928d1c-36fc-4f93-9a8d-0b921ab41745,bfa09492-85f4-473e-bbae-cdf36c79fb21,e2a325e2-5633-4950-ae46-ebff70979e3b,19cd530b-622c-4bd8-b738-dbf169412cb0,False,,PUBLIC,Homo sapiens,True,euclidean,True,True,True,https://datasets.cellxgene.cziscience.com/19cd530b-622c-4bd8-b738-dbf169412cb0.h5ad,UBERON:0001950,EFO:0009922,CL:4023011,PATO:0000461,HsapDv:0000258,PATO:0000383 | PATO:0000384,True,78,"UBERON:0001950: 4,683","EFO:0009922: 4,683","CL:4023011: 4,683","PATO:0000461: 4,683","PATO:0000384: 2,907; PATO:0000383: 1,776","adult stage: 4,683; 1-month-old stage: 0; 10-month-old stage: 0; 10-year-old stage: 0; 101-year-old stage: 0; 102-year-old stage: 0; 10th week post-fertilization stage: 0; 11-month-old stage: 0; 11-year-old stage: 0; 111-year-old stage: 0; 11th week post-fertilization stage: 0; 12-month-old stage: 0; 12-year-old stage: 0; 12th week post-fertilization stage: 0; 13-month-old stage: 0; 13-year-old stage: 0; 13th week post-fertilization stage: 0; 14-month-old stage: 0; 14-year-old stage: 0; 14th week post-fertilization stage: 0; 15-19 year-old: 0; 15-month-old stage: 0; 15-year-old stage: 0; 15th week post-fertilization stage: 0; 16-month-old stage: 0; 16-year-old stage: 0; 16th week post-fertilization stage: 0; 17-year-old stage: 0; 17th week post-fertilization stage: 0; 18-month-old stage: 0; 18-year-old stage: 0; 18th week post-fertilization stage: 0; 19-month-old stage: 0; 19-year-old stage: 0; 19th week post-fertilization stage: 0; 2-month-old stage: 0; 2-year-old stage: 0; 20-month-old stage: 0; 20-year-old stage: 0; 20th week post-fertilization stage: 0; 21-month-old stage: 0; 21-year-old stage: 0; 21st week post-fertilization stage: 0; 22-year-old stage: 0; 22nd week post-fertilization stage: 0; 23-year-old stage: 0; 23rd week post-fertilization stage: 0; 24-year-old stage: 0; 24th week post-fertilization stage: 0; 25-year-old stage: 0; 25th week post-fertilization stage: 0; 26-year-old stage: 0; 26th week post-fertilization stage: 0; 27-year-old stage: 0; 27th week post-fertilization stage: 0; 28-year-old stage: 0; 29-year-old stage: 0; 3-month-old stage: 0; 3-year-old stage: 0; 30-year-old stage: 0; 31-year-old stage: 0; 31st week post-fertilization stage: 0; 32-year-old stage: 0; 32nd week post-fertilization stage: 0; 33-year-old stage: 0; 1-year-old stage: 0; 33rd week post-fertilization stage: 0; 34-year-old stage: 0; 35-year-old stage: 0; 34th week post-fertilization stage: 0; 37-year-old stage: 0; 38-year-old stage: 0; 39-year-old stage: 0; 36-year-old stage: 0; 4-year-old stage: 0; 40-year-old stage: 0; 41-year-old stage: 0; 42-year-old stage: 0; 43-year-old stage: 0; 44-year-old stage: 0; 45-year-old stage: 0; 4-month-old stage: 0; 47-year-old stage: 0; 48-year-old stage: 0; 49-year-old stage: 0; 5-month-old stage: 0; 5-year-old stage: 0; 50-year-old stage: 0; 51-year-old stage: 0; 52-year-old stage: 0; 53-year-old stage: 0; 54-year-old stage: 0; 55-year-old stage: 0; 56-year-old stage: 0; 57-year-old stage: 0; 58-year-old stage: 0; 59-year-old stage: 0; 46-year-old stage: 0; 6-year-old stage: 0; 60-79 year-old stage: 0; 60-year-old stage: 0; 61-year-old stage: 0; 62-year-old stage: 0; 63-year-old stage: 0; 64-year-old stage: 0; 65-year-old stage: 0; 66-year-old stage: 0; 67-year-old stage: 0; 68-year-old stage: 0; 69-year-old stage: 0; 7-month-old stage: 0; 7-year-old stage: 0; 70-year-old stage: 0; 71-year-old stage: 0; 72-year-old stage: 0; 73-year-old stage: 0; 74-year-old stage: 0; 75-year-old stage: 0; 76-year-old stage: 0; 77-year-old stage: 0; 78-year-old stage: 0; 79-year-old stage: 0; 8-month-old stage: 0; 8-year-old stage: 0; 80 year-old and over stage: 0; 80-year-old stage: 0; 81-year-old stage: 0; 82-year-old stage: 0; 83-year-old stage: 0; 6-month-old stage: 0; 84-year-old stage: 0; 85-year-old stage: 0; 87-year-old stage: 0; 86-year-old stage: 0; 89-year-old stage: 0; 9-month-old stage: 0; 9-year-old stage: 0; 88-year-old stage: 0; 90-year-old stage: 0; 91-year-old stage: 0; 92-year-old stage: 0; 93-year-old stage: 0; 94-year-old stage: 0; 95-year-old stage: 0; 96-year-old stage: 0; 90 year-old and over stage: 0; 9th week post-fertilization stage: 0; Carnegie stage 01: 0; Carnegie stage 09: 0; Carnegie stage 10: 0; Carnegie stage 11: 0; Carnegie stage 12: 0; Carnegie stage 13: 0; Carnegie stage 14: 0; Carnegie stage 15: 0; Carnegie stage 16: 0; Carnegie stage 17: 0; Carnegie stage 18: 0; Carnegie stage 19: 0; Carnegie stage 20: 0; Carnegie stage 21: 0; 97-year-old stage: 0; Carnegie stage 22: 0; Carnegie stage 23: 0; blastula stage: 0; child stage (1-4 yo): 0; eighth LMP month stage: 0; eighth decade stage: 0; embryonic stage: 0; fifth LMP month stage: 0; fifth decade stage: 0; fourth LMP month stage: 0; fourth decade stage: 0; infant stage: 0; juvenile stage (5-14 yo): 0; late adult stage: 0; middle aged stage: 0; newborn stage (0-28 days): 0; ninth LMP month stage: 0; ninth decade stage: 0; nursing stage (0-11 months): 0; organogenesis stage: 0; pediatric stage: 0; postnatal stage: 0; prenatal stage: 0; prime adult stage: 0; seventh LMP month stage: 0; seventh decade stage: 0; sixth LMP month stage: 0; sixth decade stage: 0; tenth decade stage: 0; third decade stage: 0; unknown: 0; young adult stage: 0"
